CustomerID	Country	City	State	PostalCode	Region
13667	UnitedStates	Lansing	Michigan	48911	Central
13668	UnitedStates	Lansing	Michigan	48911	Central
13669	UnitedStates	Lansing	Michigan	48911	Central
13670	UnitedStates	Lansing	Michigan	48911	Central
13671	UnitedStates	CuyahogaFalls	Ohio	44221	East
13672	UnitedStates	Reno	Nevada	89502	West
13673	UnitedStates	Reno	Nevada	89502	West
13674	UnitedStates	Harrisonburg	Virginia	22801	South
13675	UnitedStates	Harrisonburg	Virginia	22801	South
13676	UnitedStates	Harrisonburg	Virginia	22801	South
13677	UnitedStates	Harrisonburg	Virginia	22801	South
13678	UnitedStates	LosAngeles	California	90004	West
13679	UnitedStates	Minneapolis	Minnesota	55407	Central
13680	UnitedStates	Minneapolis	Minnesota	55407	Central
13681	UnitedStates	Escondido	California	92025	West
13682	UnitedStates	NewYorkCity	NewYork	10035	East
13683	UnitedStates	NewYorkCity	NewYork	10035	East
13684	UnitedStates	NewYorkCity	NewYork	10035	East
13685	UnitedStates	Jackson	Michigan	49201	Central
13686	UnitedStates	Seattle	Washington	98115	West
13687	UnitedStates	NewYorkCity	NewYork	10035	East
13688	UnitedStates	NewYorkCity	NewYork	10035	East
13689	UnitedStates	NewYorkCity	NewYork	10035	East
13690	UnitedStates	NewYorkCity	NewYork	10035	East
13691	UnitedStates	RoyalOak	Michigan	48073	Central
13692	UnitedStates	LosAngeles	California	90008	West
13693	UnitedStates	Bloomington	Illinois	61701	Central
13694	UnitedStates	NewYorkCity	NewYork	10035	East
13695	UnitedStates	Concord	NewHampshire	3301	East
13696	UnitedStates	LosAngeles	California	90004	West
13697	UnitedStates	Rockville	Maryland	20852	East
13698	UnitedStates	Rockville	Maryland	20852	East
13699	UnitedStates	Houston	Texas	77070	Central
13700	UnitedStates	Lakewood	NewJersey	8701	East
13701	UnitedStates	Lakewood	NewJersey	8701	East
13702	UnitedStates	Jacksonville	NorthCarolina	28540	South
13703	UnitedStates	Jacksonville	NorthCarolina	28540	South
13704	UnitedStates	Seattle	Washington	98103	West
13705	UnitedStates	Seattle	Washington	98103	West
13706	UnitedStates	Seattle	Washington	98103	West
13707	UnitedStates	Seattle	Washington	98103	West
13708	UnitedStates	LosAngeles	California	90036	West
13709	UnitedStates	LosAngeles	California	90036	West
13710	UnitedStates	LosAngeles	California	90036	West
13711	UnitedStates	LosAngeles	California	90036	West
13712	UnitedStates	LosAngeles	California	90036	West
13713	UnitedStates	CoralSprings	Florida	33065	South
13714	UnitedStates	CoralSprings	Florida	33065	South
13715	UnitedStates	CoralSprings	Florida	33065	South
13716	UnitedStates	CoralSprings	Florida	33065	South
13717	UnitedStates	Houston	Texas	77041	Central
13718	UnitedStates	Houston	Texas	77041	Central
13719	UnitedStates	Houston	Texas	77041	Central
13720	UnitedStates	Denver	Colorado	80219	West
13721	UnitedStates	Denver	Colorado	80219	West
13722	UnitedStates	Denver	Colorado	80219	West
13723	UnitedStates	Denver	Colorado	80219	West
13724	UnitedStates	Denver	Colorado	80219	West
13725	UnitedStates	Charlotte	NorthCarolina	28205	South
13726	UnitedStates	NewYorkCity	NewYork	10009	East
13727	UnitedStates	NewYorkCity	NewYork	10009	East
13728	UnitedStates	NewYorkCity	NewYork	10009	East
13729	UnitedStates	NewYorkCity	NewYork	10009	East
13730	UnitedStates	NewYorkCity	NewYork	10009	East
13731	UnitedStates	NewYorkCity	NewYork	10009	East
13732	UnitedStates	Philadelphia	Pennsylvania	19134	East
13733	UnitedStates	Philadelphia	Pennsylvania	19134	East
13734	UnitedStates	Philadelphia	Pennsylvania	19134	East
13735	UnitedStates	Philadelphia	Pennsylvania	19134	East
13736	UnitedStates	Philadelphia	Pennsylvania	19134	East
13737	UnitedStates	Philadelphia	Pennsylvania	19134	East
13738	UnitedStates	Philadelphia	Pennsylvania	19134	East
13739	UnitedStates	Philadelphia	Pennsylvania	19134	East
13740	UnitedStates	LosAngeles	California	90036	West
13741	UnitedStates	LosAngeles	California	90036	West
13742	UnitedStates	NewYorkCity	NewYork	10024	East
13743	UnitedStates	NewYorkCity	NewYork	10024	East
13744	UnitedStates	NewYorkCity	NewYork	10024	East
13745	UnitedStates	NewYorkCity	NewYork	10024	East
13746	UnitedStates	NewYorkCity	NewYork	10024	East
13747	UnitedStates	NewYorkCity	NewYork	10024	East
13748	UnitedStates	LosAngeles	California	90045	West
13749	UnitedStates	LosAngeles	California	90045	West
13750	UnitedStates	LosAngeles	California	90045	West
13751	UnitedStates	Buffalo	NewYork	14215	East
13752	UnitedStates	Buffalo	NewYork	14215	East
13753	UnitedStates	Cincinnati	Ohio	45231	East
13754	UnitedStates	BoyntonBeach	Florida	33437	South
13755	UnitedStates	BoyntonBeach	Florida	33437	South
13756	UnitedStates	BoyntonBeach	Florida	33437	South
13757	UnitedStates	BoyntonBeach	Florida	33437	South
13758	UnitedStates	Seattle	Washington	98105	West
13759	UnitedStates	Seattle	Washington	98105	West
13760	UnitedStates	Seattle	Washington	98105	West
13761	UnitedStates	NewYorkCity	NewYork	10024	East
13762	UnitedStates	NewYorkCity	NewYork	10009	East
13763	UnitedStates	NewYorkCity	NewYork	10009	East
13764	UnitedStates	Gulfport	Mississippi	39503	South
13765	UnitedStates	Fresno	California	93727	West
13766	UnitedStates	Fresno	California	93727	West
13767	UnitedStates	Fresno	California	93727	West
13768	UnitedStates	NewYorkCity	NewYork	10009	East
13769	UnitedStates	NewYorkCity	NewYork	10009	East
13770	UnitedStates	NewYorkCity	NewYork	10009	East
13771	UnitedStates	NewYorkCity	NewYork	10009	East
13772	UnitedStates	Milwaukee	Wisconsin	53209	Central
13773	UnitedStates	Chester	Pennsylvania	19013	East
13774	UnitedStates	Chester	Pennsylvania	19013	East
13775	UnitedStates	Chester	Pennsylvania	19013	East
13776	UnitedStates	Chester	Pennsylvania	19013	East
13777	UnitedStates	Charlotte	NorthCarolina	28205	South
13778	UnitedStates	Charlotte	NorthCarolina	28205	South
13779	UnitedStates	Charlotte	NorthCarolina	28205	South
13780	UnitedStates	Jacksonville	Florida	32216	South
13781	UnitedStates	Greenville	NorthCarolina	27834	South
13782	UnitedStates	LongBeach	NewYork	11561	East
13783	UnitedStates	LaPorte	Indiana	46350	Central
13784	UnitedStates	LaPorte	Indiana	46350	Central
13785	UnitedStates	SanFrancisco	California	94122	West
13786	UnitedStates	LosAngeles	California	90045	West
13787	UnitedStates	LosAngeles	California	90045	West
13788	UnitedStates	Louisville	Colorado	80027	West
13789	UnitedStates	Florence	Alabama	35630	South
13790	UnitedStates	Chicago	Illinois	60623	Central
13791	UnitedStates	Chicago	Illinois	60623	Central
13792	UnitedStates	Chicago	Illinois	60623	Central
13793	UnitedStates	FortWorth	Texas	76106	Central
13794	UnitedStates	FortWorth	Texas	76106	Central
13795	UnitedStates	FortWorth	Texas	76106	Central
13796	UnitedStates	FortWorth	Texas	76106	Central
13797	UnitedStates	Houston	Texas	77070	Central
13798	UnitedStates	Macon	Georgia	31204	South
13799	UnitedStates	Macon	Georgia	31204	South
13800	UnitedStates	CedarRapids	Iowa	52402	Central
13801	UnitedStates	Jacksonville	Florida	32216	South
13802	UnitedStates	Jacksonville	Florida	32216	South
13803	UnitedStates	Jacksonville	Florida	32216	South
13804	UnitedStates	Austin	Texas	78745	Central
13805	UnitedStates	Providence	RhodeIsland	2908	East
13806	UnitedStates	NewYorkCity	NewYork	10035	East
13807	UnitedStates	NewYorkCity	NewYork	10009	East
13808	UnitedStates	NewYorkCity	NewYork	10009	East
13809	UnitedStates	NewYorkCity	NewYork	10009	East
13810	UnitedStates	SanFrancisco	California	94122	West
13811	UnitedStates	SanFrancisco	California	94122	West
13812	UnitedStates	SanDiego	California	92105	West
13813	UnitedStates	SanDiego	California	92105	West
13814	UnitedStates	SanDiego	California	92105	West
13815	UnitedStates	Pueblo	Colorado	81001	West
13816	UnitedStates	Fairfield	California	94533	West
13817	UnitedStates	Fairfield	California	94533	West
13818	UnitedStates	SaintPaul	Minnesota	55106	Central
13819	UnitedStates	SanFrancisco	California	94109	West
13820	UnitedStates	Springfield	Virginia	22153	South
13821	UnitedStates	Springfield	Virginia	22153	South
13822	UnitedStates	Arlington	Virginia	22204	South
13823	UnitedStates	Columbus	Georgia	31907	South
13824	UnitedStates	Columbus	Georgia	31907	South
13825	UnitedStates	Houston	Texas	77036	Central
13826	UnitedStates	Pasadena	California	91104	West
13827	UnitedStates	Pasadena	California	91104	West
13828	UnitedStates	Pasadena	California	91104	West
13829	UnitedStates	Pasadena	California	91104	West
13830	UnitedStates	Pasadena	California	91104	West
13831	UnitedStates	Lawrence	Massachusetts	1841	East
13832	UnitedStates	Lawrence	Massachusetts	1841	East
13833	UnitedStates	Columbus	Ohio	43229	East
13834	UnitedStates	LosAngeles	California	90032	West
13835	UnitedStates	LosAngeles	California	90032	West
13836	UnitedStates	LosAngeles	California	90032	West
13837	UnitedStates	Philadelphia	Pennsylvania	19120	East
13838	UnitedStates	Deltona	Florida	32725	South
13839	UnitedStates	Deltona	Florida	32725	South
13840	UnitedStates	Cincinnati	Ohio	45231	East
13841	UnitedStates	Cincinnati	Ohio	45231	East
13842	UnitedStates	Murray	Kentucky	42071	South
13843	UnitedStates	Wilmington	NorthCarolina	28403	South
13844	UnitedStates	Lawrence	Massachusetts	1841	East
13845	UnitedStates	Chicago	Illinois	60653	Central
13846	UnitedStates	Philadelphia	Pennsylvania	19120	East
13847	UnitedStates	Norwich	Connecticut	6360	East
13848	UnitedStates	SanFrancisco	California	94110	West
13849	UnitedStates	SanFrancisco	California	94109	West
13850	UnitedStates	Lorain	Ohio	44052	East
13851	UnitedStates	Lorain	Ohio	44052	East
13852	UnitedStates	Dallas	Texas	75220	Central
13853	UnitedStates	Dallas	Texas	75220	Central
13854	UnitedStates	LosAngeles	California	90049	West
13855	UnitedStates	Middletown	Connecticut	6457	East
13856	UnitedStates	LosAngeles	California	90008	West
13857	UnitedStates	NewYorkCity	NewYork	10011	East
13858	UnitedStates	NewYorkCity	NewYork	10011	East
13859	UnitedStates	NewYorkCity	NewYork	10011	East
13860	UnitedStates	Jacksonville	NorthCarolina	28540	South
13861	UnitedStates	Jacksonville	NorthCarolina	28540	South
13862	UnitedStates	Jacksonville	NorthCarolina	28540	South
13863	UnitedStates	Freeport	NewYork	11520	East
13864	UnitedStates	Freeport	NewYork	11520	East
13865	UnitedStates	Lakeville	Minnesota	55044	Central
13866	UnitedStates	Lakeville	Minnesota	55044	Central
13867	UnitedStates	Lakeville	Minnesota	55044	Central
13868	UnitedStates	Lakeville	Minnesota	55044	Central
13869	UnitedStates	Lakeville	Minnesota	55044	Central
13870	UnitedStates	Evanston	Illinois	60201	Central
13871	UnitedStates	Arlington	Virginia	22204	South
13872	UnitedStates	SanFrancisco	California	94109	West
13873	UnitedStates	SanFrancisco	California	94109	West
13874	UnitedStates	SanFrancisco	California	94109	West
13875	UnitedStates	Houston	Texas	77036	Central
13876	UnitedStates	Houston	Texas	77036	Central
13877	UnitedStates	Louisville	Kentucky	40214	South
13878	UnitedStates	FortWorth	Texas	76106	Central
13879	UnitedStates	LosAngeles	California	90049	West
13880	UnitedStates	Philadelphia	Pennsylvania	19120	East
13881	UnitedStates	Philadelphia	Pennsylvania	19120	East
13882	UnitedStates	Philadelphia	Pennsylvania	19120	East
13883	UnitedStates	Tucson	Arizona	85705	West
13884	UnitedStates	Tucson	Arizona	85705	West
13885	UnitedStates	Tucson	Arizona	85705	West
13886	UnitedStates	Tucson	Arizona	85705	West
13887	UnitedStates	Tucson	Arizona	85705	West
13888	UnitedStates	PicoRivera	California	90660	West
13889	UnitedStates	ColoradoSprings	Colorado	80906	West
13890	UnitedStates	ColoradoSprings	Colorado	80906	West
13891	UnitedStates	Clinton	Maryland	20735	East
13892	UnitedStates	Vallejo	California	94591	West
13893	UnitedStates	Vallejo	California	94591	West
13894	UnitedStates	Provo	Utah	84604	West
13895	UnitedStates	PleasantGrove	Utah	84062	West
13896	UnitedStates	PleasantGrove	Utah	84062	West
13897	UnitedStates	PleasantGrove	Utah	84062	West
13898	UnitedStates	PleasantGrove	Utah	84062	West
13899	UnitedStates	PleasantGrove	Utah	84062	West
13900	UnitedStates	PleasantGrove	Utah	84062	West
13901	UnitedStates	Aurora	Illinois	60505	Central
13902	UnitedStates	Smyrna	Georgia	30080	South
13903	UnitedStates	Smyrna	Georgia	30080	South
13904	UnitedStates	Smyrna	Georgia	30080	South
13905	UnitedStates	Smyrna	Georgia	30080	South
13906	UnitedStates	Smyrna	Georgia	30080	South
13907	UnitedStates	Smyrna	Georgia	30080	South
13908	UnitedStates	Smyrna	Georgia	30080	South
13909	UnitedStates	Smyrna	Georgia	30080	South
13910	UnitedStates	Smyrna	Georgia	30080	South
13911	UnitedStates	Smyrna	Georgia	30080	South
13912	UnitedStates	Smyrna	Georgia	30080	South
13913	UnitedStates	Burlington	NorthCarolina	27217	South
13914	UnitedStates	Aurora	Illinois	60505	Central
13915	UnitedStates	Aurora	Illinois	60505	Central
13916	UnitedStates	NewYorkCity	NewYork	10035	East
13917	UnitedStates	NewYorkCity	NewYork	10035	East
13918	UnitedStates	NewYorkCity	NewYork	10035	East
13919	UnitedStates	NewYorkCity	NewYork	10035	East
13920	UnitedStates	Salem	Virginia	24153	South
13921	UnitedStates	Salem	Virginia	24153	South
13922	UnitedStates	Columbus	Ohio	43229	East
13923	UnitedStates	Columbus	Ohio	43229	East
13924	UnitedStates	Philadelphia	Pennsylvania	19143	East
13925	UnitedStates	Philadelphia	Pennsylvania	19143	East
13926	UnitedStates	Philadelphia	Pennsylvania	19143	East
13927	UnitedStates	NewYorkCity	NewYork	10024	East
13928	UnitedStates	NewYorkCity	NewYork	10024	East
13929	UnitedStates	Phoenix	Arizona	85023	West
13930	UnitedStates	GrandPrairie	Texas	75051	Central
13931	UnitedStates	NewYorkCity	NewYork	10035	East
13932	UnitedStates	NewYorkCity	NewYork	10035	East
13933	UnitedStates	NewYorkCity	NewYork	10024	East
13934	UnitedStates	CostaMesa	California	92627	West
13935	UnitedStates	CostaMesa	California	92627	West
13936	UnitedStates	Houston	Texas	77041	Central
13937	UnitedStates	Houston	Texas	77041	Central
13938	UnitedStates	Houston	Texas	77041	Central
13939	UnitedStates	Mesa	Arizona	85204	West
13940	UnitedStates	Mesa	Arizona	85204	West
13941	UnitedStates	Mesa	Arizona	85204	West
13942	UnitedStates	Mesa	Arizona	85204	West
13943	UnitedStates	Mesa	Arizona	85204	West
13944	UnitedStates	Mesa	Arizona	85204	West
13945	UnitedStates	Mesa	Arizona	85204	West
13946	UnitedStates	Salinas	California	93905	West
13947	UnitedStates	Salinas	California	93905	West
13948	UnitedStates	Salinas	California	93905	West
13949	UnitedStates	Salinas	California	93905	West
13950	UnitedStates	Columbus	Ohio	43229	East
13951	UnitedStates	Florence	Alabama	35630	South
13952	UnitedStates	Florence	Alabama	35630	South
13953	UnitedStates	Florence	Alabama	35630	South
13954	UnitedStates	Seattle	Washington	98105	West
13955	UnitedStates	Parma	Ohio	44134	East
13956	UnitedStates	Parma	Ohio	44134	East
13957	UnitedStates	Amarillo	Texas	79109	Central
13958	UnitedStates	Amarillo	Texas	79109	Central
13959	UnitedStates	Providence	RhodeIsland	2908	East
13960	UnitedStates	Providence	RhodeIsland	2908	East
13961	UnitedStates	SanFrancisco	California	94110	West
13962	UnitedStates	Richmond	Kentucky	40475	South
13963	UnitedStates	Aurora	Colorado	80013	West
13964	UnitedStates	Chicago	Illinois	60623	Central
13965	UnitedStates	Chicago	Illinois	60653	Central
13966	UnitedStates	Chicago	Illinois	60653	Central
13967	UnitedStates	Chicago	Illinois	60653	Central
13968	UnitedStates	Philadelphia	Pennsylvania	19134	East
13969	UnitedStates	LosAngeles	California	90008	West
13970	UnitedStates	Phoenix	Arizona	85023	West
13971	UnitedStates	Mobile	Alabama	36608	South
13972	UnitedStates	Mobile	Alabama	36608	South
13973	UnitedStates	Mobile	Alabama	36608	South
13974	UnitedStates	Mobile	Alabama	36608	South
13975	UnitedStates	Columbus	Georgia	31907	South
13976	UnitedStates	Columbus	Georgia	31907	South
13977	UnitedStates	NewBedford	Massachusetts	2740	East
13978	UnitedStates	Irving	Texas	75061	Central
13979	UnitedStates	Middletown	Connecticut	6457	East
13980	UnitedStates	Seattle	Washington	98103	West
13981	UnitedStates	Vineland	NewJersey	8360	East
13982	UnitedStates	Pasadena	Texas	77506	Central
13983	UnitedStates	Pasadena	Texas	77506	Central
13984	UnitedStates	NewYorkCity	NewYork	10009	East
13985	UnitedStates	Glendale	Arizona	85301	West
13986	UnitedStates	Glendale	Arizona	85301	West
13987	UnitedStates	Jacksonville	Florida	32216	South
13988	UnitedStates	Detroit	Michigan	48234	Central
13989	UnitedStates	Detroit	Michigan	48234	Central
13990	UnitedStates	Detroit	Michigan	48234	Central
13991	UnitedStates	Philadelphia	Pennsylvania	19120	East
13992	UnitedStates	LosAngeles	California	90004	West
13993	UnitedStates	Houston	Texas	77036	Central
13994	UnitedStates	NiagaraFalls	NewYork	14304	East
13995	UnitedStates	NiagaraFalls	NewYork	14304	East
13996	UnitedStates	NewYorkCity	NewYork	10024	East
13997	UnitedStates	Thomasville	NorthCarolina	27360	South
13998	UnitedStates	Westminster	California	92683	West
13999	UnitedStates	SanFrancisco	California	94122	West
14000	UnitedStates	SanFrancisco	California	94122	West
14001	UnitedStates	SanFrancisco	California	94122	West
14002	UnitedStates	Jackson	Tennessee	38301	South
14003	UnitedStates	Jackson	Tennessee	38301	South
14004	UnitedStates	Seattle	Washington	98115	West
14005	UnitedStates	NewYorkCity	NewYork	10035	East
14006	UnitedStates	LosAngeles	California	90008	West
14007	UnitedStates	LosAngeles	California	90008	West
14008	UnitedStates	LosAngeles	California	90008	West
14009	UnitedStates	Philadelphia	Pennsylvania	19143	East
14010	UnitedStates	NewYorkCity	NewYork	10024	East
14011	UnitedStates	NewYorkCity	NewYork	10035	East
14012	UnitedStates	NewYorkCity	NewYork	10035	East
14013	UnitedStates	Vancouver	Washington	98661	West
14014	UnitedStates	Columbus	Georgia	31907	South
14015	UnitedStates	Coppell	Texas	75019	Central
14016	UnitedStates	Coppell	Texas	75019	Central
14017	UnitedStates	Coppell	Texas	75019	Central
14018	UnitedStates	SanFrancisco	California	94122	West
14019	UnitedStates	Austin	Texas	78745	Central
14020	UnitedStates	Austin	Texas	78745	Central
14021	UnitedStates	Austin	Texas	78745	Central
14022	UnitedStates	LosAngeles	California	90045	West
14023	UnitedStates	LosAngeles	California	90045	West
14024	UnitedStates	LosAngeles	California	90004	West
14025	UnitedStates	LosAngeles	California	90004	West
14026	UnitedStates	NewYorkCity	NewYork	10024	East
14027	UnitedStates	Columbus	Georgia	31907	South
14028	UnitedStates	Omaha	Nebraska	68104	Central
14029	UnitedStates	LosAngeles	California	90036	West
14030	UnitedStates	Pomona	California	91767	West
14031	UnitedStates	Pomona	California	91767	West
14032	UnitedStates	Dallas	Texas	75220	Central
14033	UnitedStates	Dallas	Texas	75220	Central
14034	UnitedStates	Dallas	Texas	75220	Central
14035	UnitedStates	Philadelphia	Pennsylvania	19120	East
14036	UnitedStates	NorthLasVegas	Nevada	89031	West
14037	UnitedStates	Seattle	Washington	98105	West
14038	UnitedStates	Seattle	Washington	98105	West
14039	UnitedStates	SanFrancisco	California	94110	West
14040	UnitedStates	Chicago	Illinois	60610	Central
14041	UnitedStates	Tucson	Arizona	85705	West
14042	UnitedStates	Tucson	Arizona	85705	West
14043	UnitedStates	Tucson	Arizona	85705	West
14044	UnitedStates	Tucson	Arizona	85705	West
14045	UnitedStates	Tucson	Arizona	85705	West
14046	UnitedStates	Allentown	Pennsylvania	18103	East
14047	UnitedStates	Allentown	Pennsylvania	18103	East
14048	UnitedStates	Newark	Delaware	19711	East
14049	UnitedStates	Newark	Delaware	19711	East
14050	UnitedStates	Miami	Florida	33142	South
14051	UnitedStates	Tempe	Arizona	85281	West
14052	UnitedStates	Tempe	Arizona	85281	West
14053	UnitedStates	NewYorkCity	NewYork	10035	East
14054	UnitedStates	LagunaNiguel	California	92677	West
14055	UnitedStates	Bridgeton	NewJersey	8302	East
14056	UnitedStates	Bridgeton	NewJersey	8302	East
14057	UnitedStates	Everett	Massachusetts	2149	East
14058	UnitedStates	Everett	Massachusetts	2149	East
14059	UnitedStates	Everett	Massachusetts	2149	East
14060	UnitedStates	Everett	Massachusetts	2149	East
14061	UnitedStates	Columbus	Ohio	43229	East
14062	UnitedStates	Columbus	Ohio	43229	East
14063	UnitedStates	SanDiego	California	92024	West
14064	UnitedStates	SanDiego	California	92024	West
14065	UnitedStates	Watertown	NewYork	13601	East
14066	UnitedStates	SanAntonio	Texas	78207	Central
14067	UnitedStates	SanAntonio	Texas	78207	Central
14068	UnitedStates	SanAntonio	Texas	78207	Central
14069	UnitedStates	NewYorkCity	NewYork	10011	East
14070	UnitedStates	Houston	Texas	77095	Central
14071	UnitedStates	SanDiego	California	92024	West
14072	UnitedStates	Appleton	Wisconsin	54915	Central
14073	UnitedStates	Richmond	Kentucky	40475	South
14074	UnitedStates	Bellevue	Washington	98006	West
14075	UnitedStates	LongBeach	NewYork	11561	East
14076	UnitedStates	Philadelphia	Pennsylvania	19140	East
14077	UnitedStates	Philadelphia	Pennsylvania	19140	East
14078	UnitedStates	Seattle	Washington	98103	West
14079	UnitedStates	Seattle	Washington	98103	West
14080	UnitedStates	SanFrancisco	California	94109	West
14081	UnitedStates	Seattle	Washington	98115	West
14082	UnitedStates	NewYorkCity	NewYork	10011	East
14083	UnitedStates	Philadelphia	Pennsylvania	19134	East
14084	UnitedStates	Columbia	SouthCarolina	29203	South
14085	UnitedStates	Seattle	Washington	98105	West
14086	UnitedStates	Allen	Texas	75002	Central
14087	UnitedStates	Allen	Texas	75002	Central
14088	UnitedStates	LosAngeles	California	90004	West
14089	UnitedStates	Atlanta	Georgia	30318	South
14090	UnitedStates	LosAngeles	California	90004	West
14091	UnitedStates	LosAngeles	California	90004	West
14092	UnitedStates	LosAngeles	California	90004	West
14093	UnitedStates	LosAngeles	California	90004	West
14094	UnitedStates	ElPaso	Texas	79907	Central
14095	UnitedStates	ElPaso	Texas	79907	Central
14096	UnitedStates	Aurora	Illinois	60505	Central
14097	UnitedStates	Florence	Alabama	35630	South
14098	UnitedStates	NewYorkCity	NewYork	10011	East
14099	UnitedStates	NewYorkCity	NewYork	10024	East
14100	UnitedStates	NewYorkCity	NewYork	10024	East
14101	UnitedStates	NewYorkCity	NewYork	10024	East
14102	UnitedStates	NewYorkCity	NewYork	10024	East
14103	UnitedStates	NewYorkCity	NewYork	10024	East
14104	UnitedStates	NewYorkCity	NewYork	10024	East
14105	UnitedStates	NewYorkCity	NewYork	10024	East
14106	UnitedStates	NewYorkCity	NewYork	10024	East
14107	UnitedStates	NewYorkCity	NewYork	10024	East
14108	UnitedStates	NewYorkCity	NewYork	10024	East
14109	UnitedStates	VirginiaBeach	Virginia	23464	South
14110	UnitedStates	Grapevine	Texas	76051	Central
14111	UnitedStates	Grapevine	Texas	76051	Central
14112	UnitedStates	Olympia	Washington	98502	West
14113	UnitedStates	LosAngeles	California	90032	West
14114	UnitedStates	Peoria	Illinois	61604	Central
14115	UnitedStates	Columbus	Ohio	43229	East
14116	UnitedStates	NewYorkCity	NewYork	10011	East
14117	UnitedStates	Carrollton	Texas	75007	Central
14118	UnitedStates	Carrollton	Texas	75007	Central
14119	UnitedStates	Carrollton	Texas	75007	Central
14120	UnitedStates	Carrollton	Texas	75007	Central
14121	UnitedStates	Dover	Delaware	19901	East
14122	UnitedStates	Smyrna	Tennessee	37167	South
14123	UnitedStates	Newark	Delaware	19711	East
14124	UnitedStates	LosAngeles	California	90049	West
14125	UnitedStates	LosAngeles	California	90049	West
14126	UnitedStates	LosAngeles	California	90049	West
14127	UnitedStates	LosAngeles	California	90049	West
14128	UnitedStates	LosAngeles	California	90049	West
14129	UnitedStates	LosAngeles	California	90049	West
14130	UnitedStates	LosAngeles	California	90008	West
14131	UnitedStates	LosAngeles	California	90008	West
14132	UnitedStates	LosAngeles	California	90008	West
14133	UnitedStates	Oakland	California	94601	West
14134	UnitedStates	Philadelphia	Pennsylvania	19143	East
14135	UnitedStates	Eagan	Minnesota	55122	Central
14136	UnitedStates	Eagan	Minnesota	55122	Central
14137	UnitedStates	Eagan	Minnesota	55122	Central
14138	UnitedStates	NewYorkCity	NewYork	10011	East
14139	UnitedStates	NewYorkCity	NewYork	10011	East
14140	UnitedStates	Kent	Washington	98031	West
14141	UnitedStates	Kent	Washington	98031	West
14142	UnitedStates	Kent	Washington	98031	West
14143	UnitedStates	Kent	Washington	98031	West
14144	UnitedStates	LosAngeles	California	90049	West
14145	UnitedStates	LosAngeles	California	90049	West
14146	UnitedStates	NewYorkCity	NewYork	10011	East
14147	UnitedStates	Lafayette	Louisiana	70506	South
14148	UnitedStates	Cleveland	Ohio	44105	East
14149	UnitedStates	Cleveland	Ohio	44105	East
14150	UnitedStates	Cleveland	Ohio	44105	East
14151	UnitedStates	Cleveland	Ohio	44105	East
14152	UnitedStates	Cleveland	Ohio	44105	East
14153	UnitedStates	Cleveland	Ohio	44105	East
14154	UnitedStates	Cleveland	Ohio	44105	East
14155	UnitedStates	Tigard	Oregon	97224	West
14156	UnitedStates	Tigard	Oregon	97224	West
14157	UnitedStates	Tigard	Oregon	97224	West
14158	UnitedStates	Washington	DistrictofColumbia	20016	East
14159	UnitedStates	Washington	DistrictofColumbia	20016	East
14160	UnitedStates	Washington	DistrictofColumbia	20016	East
14161	UnitedStates	Washington	DistrictofColumbia	20016	East
14162	UnitedStates	Skokie	Illinois	60076	Central
14163	UnitedStates	Seattle	Washington	98115	West
14164	UnitedStates	Seattle	Washington	98115	West
14165	UnitedStates	Seattle	Washington	98115	West
14166	UnitedStates	Philadelphia	Pennsylvania	19140	East
14167	UnitedStates	Philadelphia	Pennsylvania	19140	East
14168	UnitedStates	Philadelphia	Pennsylvania	19143	East
14169	UnitedStates	Philadelphia	Pennsylvania	19143	East
14170	UnitedStates	SanFrancisco	California	94110	West
14171	UnitedStates	SanFrancisco	California	94110	West
14172	UnitedStates	Seattle	Washington	98105	West
14173	UnitedStates	Seattle	Washington	98105	West
14174	UnitedStates	Seattle	Washington	98105	West
14175	UnitedStates	Seattle	Washington	98105	West
14176	UnitedStates	Seattle	Washington	98105	West
14177	UnitedStates	Milwaukee	Wisconsin	53209	Central
14178	UnitedStates	LosAngeles	California	90045	West
14179	UnitedStates	Seattle	Washington	98115	West
14180	UnitedStates	Seattle	Washington	98115	West
14181	UnitedStates	Philadelphia	Pennsylvania	19143	East
14182	UnitedStates	Philadelphia	Pennsylvania	19143	East
14183	UnitedStates	Dallas	Texas	75217	Central
14184	UnitedStates	Dallas	Texas	75217	Central
14185	UnitedStates	Dallas	Texas	75217	Central
14186	UnitedStates	Dallas	Texas	75217	Central
14187	UnitedStates	Dallas	Texas	75217	Central
14188	UnitedStates	Dallas	Texas	75217	Central
14189	UnitedStates	NewYorkCity	NewYork	10011	East
14190	UnitedStates	Houston	Texas	77095	Central
14191	UnitedStates	NorthLasVegas	Nevada	89031	West
14192	UnitedStates	Plano	Texas	75023	Central
14193	UnitedStates	Suffolk	Virginia	23434	South
14194	UnitedStates	Houston	Texas	77041	Central
14195	UnitedStates	Houston	Texas	77041	Central
14196	UnitedStates	SanFrancisco	California	94110	West
14197	UnitedStates	SanFrancisco	California	94110	West
14198	UnitedStates	Philadelphia	Pennsylvania	19134	East
14199	UnitedStates	Philadelphia	Pennsylvania	19134	East
14200	UnitedStates	Philadelphia	Pennsylvania	19134	East
14201	UnitedStates	Philadelphia	Pennsylvania	19134	East
14202	UnitedStates	LosAngeles	California	90008	West
14203	UnitedStates	SanFrancisco	California	94110	West
